battery_id,cycle_count,temperature,voltage,current,capacity,internal_resistance,soh,rul
B0010,157,37.71,3.3745,2.0126,1.5127,0.2257,75.64,33
B0010,158,39.62,3.361,2.0103,1.5086,0.2311,75.43,32
B0010,159,38.22,3.3983,1.9932,1.4871,0.2293,74.36,31
B0010,160,38.34,3.3856,1.9761,1.5023,0.2334,75.11,30
B0010,161,38.39,3.4001,1.9876,1.4932,0.2331,74.66,29
B0010,162,38.97,3.3708,2.017,1.4793,0.2381,73.96,28
B0010,163,39.08,3.3694,2.0378,1.4847,0.236,74.23,27
B0010,164,39.02,3.3653,1.9971,1.4718,0.2403,73.59,26
B0010,165,39.2,3.3431,1.9308,1.4827,0.24,74.13,25
B0010,166,38.83,3.4025,1.9442,1.4718,0.2392,73.59,24
B0010,167,38.17,3.3455,1.9704,1.4762,0.2385,73.81,23
B0010,168,39.49,3.3781,2.0106,1.4706,0.2426,73.53,22
B0010,169,39.09,3.3629,2.0474,1.4675,0.2457,73.37,21
B0010,170,39.19,3.3403,2.002,1.4596,0.2402,72.98,20
B0010,171,38.88,3.3275,1.95,1.4582,0.2444,72.91,19
B0010,172,39.12,3.3922,2.031,1.4673,0.2437,73.37,18
B0010,173,38.77,3.3594,1.9845,1.4664,0.2444,73.32,17
B0010,174,38.98,3.3679,2.0256,1.4539,0.244,72.7,16
B0010,175,39.48,3.3267,2.0135,1.4524,0.2516,72.62,15
B0010,176,39.69,3.3099,2.0212,1.4461,0.2526,72.31,14
B0010,177,39.8,3.3311,2.0386,1.4277,0.2531,71.38,13
B0010,178,39.23,3.3436,2.0233,1.434,0.2566,71.7,12
B0010,179,39.52,3.3372,2.0408,1.4419,0.2554,72.1,11
B0010,180,39.78,3.3327,2.0054,1.4293,0.2563,71.46,10
B0010,181,40.02,3.3229,2.0066,1.4316,0.2574,71.58,9
B0010,182,39.25,3.32,2.0005,1.4158,0.254,70.79,8
B0010,183,38.99,3.3609,2.0037,1.4202,0.2518,71.01,7
B0010,184,40.06,3.3279,1.981,1.4158,0.2562,70.79,6
B0010,185,40.06,3.3211,2.0079,1.4079,0.258,70.39,5
B0010,186,39.7,3.3361,1.9976,1.4088,0.2627,70.44,4
B0010,187,39.47,3.2951,1.9822,1.4092,0.2587,70.46,3
B0010,188,39.68,3.2899,1.9784,1.399,0.26,69.95,2
B0010,189,39.65,3.3215,2.0198,1.394,0.259,69.7,1
B0010,190,39.54,3.3046,1.9431,1.4013,0.2631,70.06,0
B0010,191,39.45,3.2511,1.9785,1.392,0.2664,69.6,0
B0010,192,40.17,3.3429,2.0041,1.4092,0.2611,70.46,0
B0010,193,40.17,3.2926,2.002,1.385,0.2709,69.25,0
B0010,194,39.97,3.2807,1.964,1.3899,0.2677,69.5,0
B0010,195,40.54,3.2998,2.0242,1.3755,0.2673,68.78,0
B0010,196,40.72,3.2679,2.0336,1.3811,0.2653,69.05,0
B0010,197,40.22,3.2543,1.992,1.3805,0.2692,69.03,0
B0010,198,40.23,3.3107,2.0115,1.3769,0.2639,68.84,0
B0010,199,40.16,3.3017,1.9803,1.3681,0.2693,68.4,0
B0010,200,40.02,3.3104,1.963,1.3674,0.2712,68.37,0
